Tanner Jenkins,54.66.156.4,1,1,37,4,1146
Casey Buckridge,NA,3,0,57,3,1297
Marilynn Hilll,NA,3,0,49,6,1393.4
Janene Wiegand,NA,3,0,47,4,1359.1
Eddy Lowe,228.50.225.218,4,1,22,4,341.06
Lazaro Thiel,230.202.76.3,3,1,46,1,461.73
Monte Kunde,77.81.211.108,4,1,39,6,1145.3
Eric Corwin,NA,2,0,51,4,247.01
Alexis Corkery,NA,4,0,57,7,2176.9
Morton Price,49.159.39.147,3,1,46,6,308.24
Olga Durgan,87.196.40.41,4,1,42,5,305.61
Dillon Shields,NA,2,0,41,2,461.3
Laure Oberbrunner,NA,4,0,18,6,2282.8
Danial Trantow,NA,2,0,37,3,41.057
Jamal Effertz,NA,3,0,19,8,2483.2
Nakita Berge,NA,2,0,28,3,206.28
Ellsworth Parisian,186.144.118.194,4,1,55,2,154.57
Loan Gottlieb,60.233.13.162,1,1,42,2,272.02
Freddy Cremin,216.209.215.21,4,1,37,4,1146.6
Tyrell O'Connell,NA,4,0,53,4,2846.9
Delinda Zieme,NA,2,0,52,5,380.7
Evelynn Kirlin,NA,4,0,32,7,694.97
Thea Lakin,NA,4,0,52,4,255.53
Reynaldo Murray,214.111.103.210,4,1,34,7,1897.3
Shera Dach,254.34.74.76,4,1,53,6,1647.6
Reinaldo Brakus,63.38.33.126,1,1,37,5,1700.1
Signe Hoppe,NA,2,0,78,6,37.095
Graig Greenfelder,135.38.215.85,4,1,19,4,201.64
Andrew Russel,79.90.12.11,4,1,30,6,1850.5
Lino Emard,91.92.185.204,4,1,33,6,276.87
Angelo Hagenes,NA,4,0,42,7,1216.5
Damien Volkman,NA,2,0,83,6,67.092
Connie Kreiger,NA,2,0,46,5,468.08
Gerald Kshlerin,58.158.16.148,1,1,26,4,431.81
Myrl Hansen,21.190.170.219,4,1,31,8,1538
Alan Leannon,NA,2,0,49,7,343.36
Lloyd Kohler,NA,2,0,54,3,414.3
Neal Cremin,60.63.171.73,4,1,48,8,1259.9
Felecia Gaylord,100.54.145.64,1,1,26,1,421.49
Reba Kemmer,142.158.167.47,1,1,51,4,292.79
Marline Towne,NA,3,0,52,3,1585.8
Elana Gislason,173.7.212.252,1,1,49,4,948.43
Jamal Goyette,NA,2,0,70,6,21.41
Stevie Shields,132.251.11.88,4,1,24,5,299.52
Dede Lueilwitz,5.14.37.153,3,1,62,7,950.91
Sal Schmidt,31.26.222.73,4,1,38,7,552.76
Alecia Von,NA,2,0,60,1,29.324
Caprice Wilderman,NA,3,0,40,2,796.54
Bernardine Beahan,241.91.208.112,1,1,37,6,956.74
Shanti Keeling,NA,4,0,52,7,761.63
Kindra Weissnat,NA,4,0,31,4,447.95
Franklin Weimann,NA,3,0,35,4,2293.5
Alexis Schamberger,NA,2,0,82,6,185.74
Florence Fadel,NA,3,0,22,2,2355.4
Milan Romaguera,NA,2,0,49,5,265.36
Ahmad Boyer,NA,2,0,61,2,103.86
Lucien Hilpert,198.100.127.221,1,1,42,6,663.62
Odette Beahan,134.114.169.21,4,1,20,4,517.56
Rodney Watsica,128.28.220.172,1,1,28,6,692.52
Tisha Roberts,NA,3,0,57,7,1198.4
Karmen Swift,NA,2,0,53,3,331.44
Leonard Hauck,155.116.158.55,1,1,40,2,983.74
Leif Stokes,NA,2,0,41,7,7.266
Lou O'Hara,NA,2,0,61,1,114.71
Hattie Green,NA,4,0,44,3,497.82
Ethyl Maggio,248.192.54.29,1,1,22,7,370.91
Mozell Simonis,NA,4,0,47,5,1982.6
Peter Ullrich,NA,2,0,60,2,385.03
Kimiko O'Kon,NA,2,0,40,5,91.861
German Homenick,NA,2,0,31,2,321.91
Rudolf Douglas,NA,4,0,50,5,1159.5
Kendrick Ankunding,NA,3,0,55,4,1140.3
Winnie Morissette,55.41.183.236,4,1,44,2,1457.3
Michell Grimes,135.221.226.82,4,1,35,6,385.41
Tatyana Will,NA,4,0,41,4,2241.3
Jae White,20.150.110.106,1,1,29,3,595.22
Telma Marquardt,NA,3,0,56,4,308.01
German Pagac,196.195.197.251,3,1,51,8,351.55
Janel Batz,NA,4,0,33,5,1182.8
Rico Ratke,124.246.71.17,1,1,19,2,1096.8
Denisha Pacocha,169.16.72.233,3,1,45,2,371.46
Donn Cartwright,NA,2,0,46,7,375.81
Francis Berge,NA,4,0,36,5,1840.2
Grady Cronin,25.76.205.5,4,1,29,1,802.81
Blaine Grimes,NA,4,0,60,6,2168.9
Brian Roberts,NA,2,0,56,6,277.7
Carlota Ryan,137.91.44.200,4,1,23,4,947.74
Ima Bauch,NA,4,0,54,2,1882.6
Leif Herzog,NA,4,0,50,7,1783.5
Salvatore Gusikowski,86.14.177.122,1,1,41,2,412.23
Gemma Brekke,134.89.49.2,3,1,53,1,349.95
Raymon Ortiz,NA,4,0,27,4,401.67
January Stokes,45.228.93.172,4,1,31,1,1022.9
Aubrey Vandervort,81.137.81.203,1,1,38,4,851.12
Tod Ondricka,NA,2,0,81,7,50.725
Willene Stiedemann,NA,2,0,41,5,75.442
Deborah Cummerata,NA,4,0,46,5,1331.7
Lindsay Labadie,18.187.139.255,4,1,19,7,113.03
Micheal Lesch,182.47.55.118,4,1,30,2,798.84
Hildegard Leannon,97.154.253.46,3,1,32,2,355.95
Leo Effertz,NA,2,0,50,7,471.98
Douglas Stamm,253.205.240.187,3,1,28,8,986.96
Johnnie Keebler,88.249.229.185,1,1,41,4,346.29
Santos Terry,NA,4,0,28,8,564.74
Sterling Wisoky,148.236.201.250,4,1,53,8,804.82
Kam Rippin,82.203.19.18,4,1,19,2,218.49
Cythia Kerluke,186.48.42.214,1,1,51,3,586.16
Rory Gutkowski,36.39.60.203,3,1,56,3,764.97
Felix Friesen,NA,3,0,62,2,2738.2
Malcom Boehm,212.24.59.18,1,1,28,1,242.08
Brock Dach,93.131.199.223,1,1,42,3,1340.7
Kacy Fay,10.93.188.11,1,1,33,5,446.67
Bettie Keebler,NA,2,0,75,2,269.54
Dorinda Kozey,136.252.136.170,1,1,63,7,341.91
Dusty Stark,200.241.148.148,1,1,71,6,232.8
Dollie Kuhn,NA,4,0,60,6,2997.1
Akilah Wisozk,24.243.175.181,4,1,23,6,717.58
Kristine Carter,213.67.26.221,1,1,29,6,674.05
Catarina Hand,NA,4,0,63,2,2217.3
Napoleon Vandervort,255.243.183.86,3,1,63,7,940.89
Henrietta Jakubowski,74.14.139.111,3,1,30,4,454.23
Hoa Keebler,NA,4,0,39,3,2129.1
Jamar Heathcote,NA,2,0,35,1,410.59
Felipe Stehr,NA,4,0,25,7,1635.9
Lilla Ziemann,NA,4,0,22,3,807.13
Dominique Wiegand,29.39.25.172,3,1,51,7,277.82
Kasie Moen,NA,4,0,40,8,2282.2
Larae Ullrich,18.56.123.42,1,1,28,4,757.13
Minnie Leannon,NA,2,0,36,8,457.56
Al Daniel,1.5.59.14,3,1,69,7,158.4
Vilma Lynch,69.158.115.252,3,1,49,3,308.79
Christal Stroman,NA,3,0,36,4,2277.3
Hoyt Blanda,NA,2,0,33,3,388.15
Marcelina Ziemann,NA,3,0,54,1,1539.1
Mallie Harris,NA,2,0,75,3,312.49
Nicholas Abshire,NA,2,0,55,3,432.31
Al Koch,NA,2,0,42,2,70.641
Retha Blanda,127.168.65.201,4,1,36,3,1675.6
Almeta Leffler,NA,2,0,67,7,313.06
Helen Farrell,NA,3,0,41,5,607.94
Adam Armstrong,126.159.155.109,3,1,49,3,213.8
Norris Altenwerth,43.138.129.208,3,1,66,5,434.05
Celesta Hyatt,241.166.39.214,3,1,66,4,723.2
Vern Carroll,201.159.215.19,4,1,38,1,1097.8
Dione Kunde,NA,2,0,71,5,180.32
Mariam Bernhard,83.92.48.228,3,1,40,2,294.82
Candance Kunde,47.139.187.1,1,1,56,6,376.67
Shawn Luettgen,NA,2,0,59,2,183.46
Elisha Heaney,NA,4,0,50,4,1965
Tamika Gusikowski,180.57.219.98,4,1,42,5,98.497
Grant Bayer,NA,2,0,41,5,218.5
Bettina Tromp,130.83.170.255,1,1,53,2,726.76
Grace Hartmann,NA,4,0,30,7,156.03
Curt Shanahan,210.211.107.110,3,1,28,7,765.83
Frederic Nienow,NA,2,0,33,5,484.37
Danika Thiel,109.187.80.76,1,1,45,6,841.12
Regina McLaughlin,4.113.237.222,1,1,52,2,461.55
Josef Howe,NA,3,0,50,2,1128.1
Graig Fadel,NA,4,0,37,3,959.13
Stacy Bergnaum,NA,2,0,53,3,57.23
Rolf Orn,204.70.226.1,3,1,38,7,852.51
Jess Ledner,220.213.123.195,4,1,29,3,1027.2
Raelene Dooley,149.126.24.45,3,1,44,1,377.12
Gregorio Predovic,6.17.238.122,4,1,42,4,877.56
Isa Schamberger,NA,3,0,35,4,1268.3
Soila Effertz,174.104.143.81,3,1,42,8,463.07
Larhonda Crooks,NA,4,0,33,2,2746.9
Leanora Wolff,NA,2,0,44,4,369.66
Cameron Hahn,19.192.52.235,3,1,60,7,311.93
Rickie Weissnat,NA,4,0,21,5,2892.2
Ivory Crona,NA,3,0,23,4,2323.1
Don Schaden,203.171.61.127,3,1,52,3,604.58
Antonina Rutherford,NA,3,0,53,2,2524.2
Wally Conn,NA,2,0,82,7,209.53
Kiersten Beahan,234.216.247.149,1,1,38,6,451.15
Hyman Pfannerstill,226.166.99.109,4,1,38,7,852.1
Laverne Johnson,NA,4,0,60,5,2230.7
Josie Mayert,91.55.218.203,1,1,49,1,1190.9
Kristina Willms,43.209.205.142,4,1,28,2,753.88
Evan Shanahan,NA,3,0,31,8,2883
Fernando Lindgren,190.122.155.7,4,1,24,4,130.36
Barton Vandervort,86.9.170.61,1,1,23,2,992.13
Myong Hegmann,NA,2,0,33,8,392.13
Aracelis Glover,65.112.155.166,1,1,28,2,890.96
Greg Kulas,NA,4,0,52,3,1245.9
Percy Monahan,NA,3,0,22,6,918.39
Abraham Graham,183.95.70.80,3,1,71,1,815.44
Agustin Gusikowski,NA,2,0,73,5,348.35
Kip Reinger,NA,2,0,54,2,109.96
Delmar Mosciski,NA,2,0,46,5,393.56
Shawanna Wehner,NA,4,0,29,4,2918.4
Porter Hartmann,NA,4,0,51,1,166.76
Luisa Rice,77.163.72.82,1,1,64,1,911.03
Nadia Quitzon,77.113.230.136,3,1,70,7,988.33
Dudley West,34.235.7.106,4,1,51,1,1020.6
Sharita Bayer,128.128.204.21,4,1,20,2,230.5
Caroline Altenwerth,128.188.8.88,1,1,56,2,926.87
Neida Jacobson,NA,2,0,60,1,411.45
Eleanor Hayes,45.199.213.98,1,1,71,5,334.2
Werner Bailey,NA,2,0,81,6,431.5
Milo Trantow,64.30.3.90,1,1,40,7,816.07
Donnie Huels,NA,4,0,63,7,2886.5
Rashad Turcotte,NA,2,0,64,5,140.43
Jermaine Dietrich,NA,4,0,38,5,475.57
Jamel Kling,NA,4,0,43,8,1618.7
Jaleesa Deckow,101.238.8.211,3,1,42,5,588.85
Frank Kuvalis,NA,3,0,44,8,1087.6
Mohammad Welch,NA,3,0,23,5,594.85
Fatima Considine,NA,2,0,42,5,177.99
Ignacio Borer,NA,2,0,59,5,217.37
Trevor Hamill,251.129.167.46,1,1,46,4,1445.6
Samira Emard,NA,2,0,71,4,59.583
Nga Moore,108.142.146.72,1,1,50,4,1864.2
Freddie Ritchie,24.249.27.9,4,1,28,7,1743.1
Sylvie Kohler,181.190.137.224,1,1,72,1,337.06
Shelby Hayes,NA,2,0,57,8,491.4
Teodoro Gottlieb,NA,4,0,27,7,137.22
Jennette Johns,113.93.240.119,3,1,29,7,422.01
Quinn Jacobs,NA,2,0,29,5,137.47
Carlota Kautzer,56.122.162.34,1,1,37,5,133.41
Pamela Schaefer,NA,3,0,37,4,2111.5
Rosalie Leuschke,205.68.173.45,1,1,36,1,1174.6
Jewel Kirlin,102.12.125.99,1,1,35,6,679.57
Kirk Hickle,51.89.130.73,3,1,67,7,59.438
Dante Collins,NA,2,0,39,2,236.45
Oren Roob,NA,2,0,42,6,27.225
Darin Terry,70.99.93.83,3,1,28,3,495.16
Clarine Gaylord,188.47.205.254,4,1,19,4,1384.2
Lazaro Runte,NA,2,0,65,1,143.82
Raul Hilpert,NA,3,0,27,7,2688.4
Carl Ebert,NA,2,0,76,5,218.76
Asuncion Leuschke,100.233.255.203,3,1,65,6,644.64
Bud Beatty,106.19.73.117,4,1,48,7,518.63
Blake Bednar,125.31.207.220,1,1,70,7,277.19
Jacquiline Pagac,NA,3,0,28,2,2075.8
Desiree Lindgren,5.250.8.162,3,1,31,2,760.06
Arnette Gibson,NA,2,0,74,8,54.58
Von Lind,164.80.244.48,4,1,52,4,720.73
Mose Welch,57.121.6.174,1,1,25,4,257.25
Teddy McDermott,101.194.176.223,1,1,30,5,370.71
Garfield Hodkiewicz,229.26.87.224,1,1,51,6,114.37
Elvera Glover,NA,2,0,31,4,460.16
Erich Nader,NA,2,0,78,6,212.39
Noble Mosciski,229.183.107.232,1,1,48,6,1204.1
Augustine Adams,234.234.151.66,4,1,49,6,1044.8
Cedric Green,NA,2,0,84,2,244.74
Stephania Eichmann,NA,4,0,37,2,2170.1
Morgan Jast,217.98.241.55,3,1,56,5,198.43
Alaina Huel,NA,4,0,44,8,1743.9
Emil Schmitt,NA,3,0,44,1,2292.2
Corey Schoen,186.230.9.242,4,1,44,6,1280.7
Dominique Ankunding,NA,2,0,58,7,262.89
Treasa Hilpert,130.192.158.166,3,1,67,5,415.85
Wilmer Schoen,NA,4,0,20,8,1143.9
Millard Gutkowski,223.115.37.208,4,1,33,4,865.19
Mellisa Will,162.46.174.130,1,1,50,5,1511.6
April Wintheiser,227.154.125.56,3,1,58,3,904.55
Riley Zulauf,NA,3,0,40,7,2056
Maurice Block,55.151.75.204,1,1,57,2,970.18
Wes Rolfson,NA,4,0,51,3,947.79
Craig Boyle,NA,2,0,72,5,231.76
Mario Fay,153.61.192.23,4,1,34,6,74.494
Daniell Collins,201.246.48.213,1,1,41,8,821.88
Marylee Kilback,4.91.50.68,3,1,64,4,71.018
Ambrose Jenkins,108.48.19.15,3,1,37,4,968.49
Margy Huels,63.136.125.36,4,1,53,6,1721
Orpha Sipes,NA,4,0,23,2,724.47
Guillermo Kohler,NA,2,0,84,6,469.11
Teddy Barrows,101.86.137.216,4,1,25,6,1118.4
Boyd Abshire,NA,2,0,53,8,397.79
Mariano Renner,156.89.20.117,4,1,25,4,1074.4
Trenton Raynor,NA,2,0,59,4,53.516
Odell Kunde,67.169.146.234,3,1,25,2,710.31
Cathryn Leuschke,96.106.171.145,4,1,38,4,1558.3
Elijah Rowe,248.255.157.66,4,1,46,4,1808.2
Emory Stroman,12.149.227.116,3,1,54,7,299.69
Zula Lynch,NA,2,0,53,5,391.71
Joline Hartmann,220.83.83.229,1,1,68,5,532.45
Willy Smith,NA,2,0,33,2,462.95
Val Kshlerin,NA,2,0,72,4,368.49
Harley Tremblay,NA,4,0,60,1,2720.7
Jake Walker,NA,2,0,53,3,28.08
Manuela Gutmann,42.96.254.65,1,1,28,5,1011.2
Lloyd Willms,163.230.225.52,3,1,53,6,531.93
Chris Dare,52.68.1.20,1,1,59,8,421.82
Lakiesha Hilll,33.60.160.104,1,1,32,6,961.92
Willis Feeney,NA,2,0,62,4,401.33
Gregoria Bruen,NA,2,0,43,1,377.01
Mike Mertz,NA,4,0,32,5,1990.3
Loria Auer,NA,2,0,48,8,173.03
Christoper Stiedemann,NA,3,0,48,4,971.56
Floyd Lueilwitz,83.62.158.205,1,1,61,6,139.61
Coleen Weimann,91.119.155.1,4,1,30,8,429.52
Danny Renner,222.59.191.1,1,1,32,8,871.84
Joetta Hilpert,59.228.119.206,4,1,25,2,1330.8
Jose Monahan,17.225.237.202,1,1,52,4,409.85
Rocky Kunze,228.104.133.233,3,1,39,7,503.32
Isiah Monahan,NA,4,0,58,5,2779.9
Audrea Rosenbaum,NA,4,0,36,6,2424.2
Kent Hodkiewicz,242.52.33.192,4,1,48,4,500.08
Lamar Cassin,NA,4,0,55,5,1662.6
Manie Hilpert,NA,3,0,26,6,957.23
Oscar Mayer,NA,2,0,34,5,157.39
Leatha Baumbach,NA,4,0,31,2,1801.9
Tamiko Sauer,140.178.126.52,3,1,26,4,892.75
Demetrius Johnston,NA,2,0,70,6,69.176
Gertha O'Hara,187.204.15.149,1,1,63,5,520.16
Jonas Cormier,NA,3,0,46,4,1518.8
Vernie Wuckert,177.228.241.253,1,1,39,4,951.02
Alan Towne,100.6.120.38,4,1,19,2,1777.9
Eddie Murazik,NA,3,0,48,6,1312
Cornelia Littel,71.127.109.82,4,1,45,8,265.19
Floria Klein,NA,4,0,37,4,410.85
Nikki Toy,NA,4,0,57,2,2725.8
Lane Mraz,143.224.104.241,1,1,52,6,552.39
Paola Jones,99.124.160.36,1,1,72,6,264.02
Clint Botsford,NA,2,0,45,7,134.43
Adeline Ebert,131.137.151.108,3,1,47,7,501.24
Kris Krajcik,251.91.165.99,3,1,33,3,180.47
Brandi Dach,5.247.121.223,1,1,55,7,1507.6
Delisa Schiller,NA,4,0,34,4,1346
Micah Jenkins,NA,2,0,74,5,323.95
Carrol DuBuque,NA,2,0,32,7,319.86
Marcene Bergstrom,NA,4,0,28,4,247.78
Bell Langosh,113.214.13.145,1,1,32,7,783.59
Marcene Upton,NA,3,0,56,4,1073.9
Concha Deckow,129.29.57.209,3,1,50,1,802.1
Dalton Veum,NA,4,0,18,6,483.4
Vennie Keeling,NA,2,0,39,7,384.75
Latasha Rath,61.196.100.186,1,1,53,5,853.44
Theron Nader,50.105.75.123,3,1,37,2,281.35
Solomon Ankunding,NA,2,0,48,6,19.923
Graham Runte,NA,2,0,52,2,62.35
Carolina Kuhlman,86.190.54.140,1,1,22,8,789.18
Craig Ritchie,132.8.89.211,4,1,22,2,1266
Jina Yost,152.2.77.166,1,1,53,7,123
Eugenia Botsford,NA,4,0,30,8,1106.9
Markus Satterfield,135.13.227.15,4,1,52,3,223.51
Etsuko Kirlin,NA,2,0,47,7,83.686
Antonia Anderson,NA,2,0,66,7,88.983
Mohamed Stracke,33.203.198.170,1,1,30,8,522.73
Tajuana Hermann,222.211.238.132,4,1,46,6,639.87
Tonja Hermann,NA,2,0,52,3,431.63
Tilda Altenwerth,NA,4,0,51,8,2113.8
Ivory Bashirian,NA,4,0,37,1,2723.1
Antonette Reynolds,162.187.57.242,3,1,73,3,151.3
Loura Quigley,110.10.247.30,4,1,54,2,669.95
Carolyn Crist,NA,3,0,28,2,2326
Elton Erdman,NA,4,0,33,8,292.15
Chana Haag,141.53.48.31,1,1,71,4,976.96
Rosendo Koch,NA,4,0,45,3,2375.3
Pat Schmitt,NA,3,0,62,5,881.91
Joanie Harris,254.90.199.26,4,1,42,8,291.83
Antione Sipes,NA,2,0,43,7,430.13
Maranda Auer,16.102.171.181,1,1,25,3,430.45
Sade Schamberger,NA,2,0,78,4,460.64
Gail O'Kon,NA,2,0,46,2,262.8
Clifton Blanda,NA,3,0,31,6,2573.3
Lanell O'Reilly,91.222.114.127,3,1,48,3,697.81
Nichol Koss,80.7.160.212,3,1,51,8,125.56
Antonia Kerluke,62.31.13.130,3,1,26,3,541.11
Shane Bartoletti,NA,2,0,85,4,463.86
Otis Zulauf,NA,4,0,42,3,1673.4
Marlon Prosacco,13.43.194.232,4,1,37,4,1956.3
Antione Cole,NA,2,0,83,6,186.49
Truman Walter,56.163.246.77,4,1,24,1,1298.3
Syreeta Bruen,NA,4,0,56,7,1656.7
Kevin Rutherford,NA,4,0,51,4,654.58
Carleen Ullrich,131.48.82.93,3,1,68,5,311.66
Harland Bogisich,NA,4,0,24,5,765.89
Nakita Greenholt,NA,4,0,22,1,2837.6
Lino Dibbert,243.62.226.166,3,1,64,7,183.53
Blake Gerlach,254.69.112.45,1,1,44,4,988.51
Markita Walter,NA,4,0,23,8,1003.3
Davida Erdman,75.230.194.186,1,1,54,8,597.46
Alexia Kling,168.229.79.127,3,1,39,2,854.16
Teri Fay,NA,3,0,28,3,687.95
Candy Purdy,60.214.178.147,3,1,39,5,124.11
Ginette Volkman,144.143.144.224,4,1,40,6,332.96
Louie Medhurst,NA,2,0,51,6,298.86
Cliff Littel,NA,2,0,51,8,348.57
Felicia Gerlach,NA,3,0,60,5,1652.2
Luther Parisian,59.253.45.43,1,1,42,4,966.06
Krystal Kunze,89.11.96.216,4,1,47,1,822.22
Lawerence Collins,NA,2,0,67,7,304.64
Lourdes Gleason,NA,2,0,75,2,372.29
Phyllis McDermott,NA,4,0,50,2,1579.3
Darrel Gusikowski,NA,4,0,43,1,2025.8
Jospeh Kunze,NA,4,0,19,8,2338.2
Rich Waters,NA,4,0,39,1,1325.6
Wes Wolff,NA,3,0,47,4,1070.7
Marcela Ruecker,13.35.97.238,1,1,32,3,853.72
Zachariah Parker,NA,4,0,53,5,2428.9
Clifford Schumm,104.81.206.122,3,1,54,2,190.06
Anglea Barrows,73.67.13.151,3,1,40,8,990.34
Yvonne Haag,NA,4,0,20,3,2935
Sarah Parker,196.218.146.212,3,1,72,6,268.85
Lyman Abshire,NA,2,0,73,6,489.62
Racheal Beer,65.87.242.186,4,1,43,7,515.77
Antonio Marvin,NA,2,0,74,6,232.91
Jefferey Wiza,NA,4,0,53,5,308.06
Dannette Casper,120.221.27.112,4,1,41,3,1989.7
Shelton Christiansen,109.174.114.235,4,1,48,2,730.74
Breanne Hodkiewicz,NA,2,0,70,3,361.65
Dallas Moen,221.223.162.214,4,1,46,2,989.05
Kevin Weissnat,57.178.186.245,1,1,37,4,908.72
Hyacinth Bogan,133.101.236.190,1,1,38,3,848.29
Luciano Pollich,NA,2,0,78,3,88.57
Adah McDermott,NA,2,0,41,4,15.02
Rutha DuBuque,242.207.80.114,1,1,24,4,545.36
Herbert Kihn,NA,4,0,19,5,988.37
Elias Donnelly,NA,4,0,33,5,463.26
Lowell Lemke,NA,4,0,41,5,725.38
Stormy Welch,210.188.174.235,4,1,51,5,128.56
Timothy Daniel,NA,3,0,55,4,1474.8
Dustin Cummings,149.223.178.184,4,1,38,8,187.84
Melita Predovic,123.246.246.221,1,1,39,6,1874.9
Vance Hand,NA,2,0,33,4,239.74
Marceline Goodwin,NA,4,0,20,2,2774.3
Phebe Wisozk,NA,4,0,49,1,1625.7
Shawanda Schroeder,32.125.216.154,1,1,68,4,633.41
Charley Pacocha,NA,2,0,46,6,479.52
Octavia Parisian,NA,4,0,36,6,546.92
Nicky Huels,239.86.91.234,1,1,49,2,158.95
Gus Hermiston,31.110.254.35,1,1,25,5,149.41
Freda Heidenreich,26.7.193.145,3,1,55,8,611.17
Randolph Toy,NA,2,0,64,6,214.05
Grover Anderson,115.166.203.35,3,1,73,1,911.36
Jerrod Nicolas,NA,2,0,51,4,361.95
Lupe Batz,NA,3,0,56,3,2239.6
Elois Pollich,72.196.218.197,4,1,45,2,1030.2
Andra Block,78.78.59.226,1,1,26,5,870.39
Temeka Pagac,NA,2,0,75,6,339.6
Suk Ward,179.168.201.139,1,1,26,4,142.55
Tona Jerde,NA,4,0,57,5,1243.3
Tiera Wyman,NA,4,0,57,5,2346
Arthur Leffler,NA,2,0,58,7,131.92
Roscoe Fay,144.107.150.130,4,1,40,1,1513.4
Mohammad Okuneva,168.171.193.17,1,1,50,8,202.66
Ethan Kulas,NA,2,0,57,6,71.205
Dexter Hammes,35.225.250.109,1,1,36,1,1487.4
Mica Kerluke,NA,4,0,55,1,817.57
Arron Moen,91.123.102.69,1,1,47,4,604.09
Muriel Daniel,NA,2,0,31,2,434.73
Joshua Bahringer,193.62.122.161,1,1,30,1,892.93
Cassaundra Eichmann,NA,4,0,59,4,2703.4
Miguel Kessler,NA,2,0,64,6,107.85
Kenneth Orn,3.206.65.51,3,1,50,3,163.31
Robbie Bailey,NA,4,0,52,8,105.62
Maple Metz,57.102.48.116,1,1,58,7,287.43
Bettina Grant,NA,2,0,45,8,237.43
Yong Veum,NA,2,0,59,6,468.85
Julee Corkery,184.211.238.174,1,1,27,5,157.91
Amber Durgan,208.78.114.50,4,1,25,3,505.69
Glendora McDermott,79.31.29.13,1,1,21,7,351.05
Tommy Kuhn,NA,2,0,74,6,90.791
Tod Bahringer,217.117.164.33,4,1,43,3,310.49
Dawna Kuvalis,NA,3,0,25,6,2927
Cesar Haag,NA,3,0,25,6,335.17
Nola Schoen,193.204.87.221,1,1,32,4,415.7
Alfredo Hauck,49.15.221.40,4,1,33,7,1182.5
Numbers Rolfson,NA,3,0,41,4,1629.9
Dion Treutel,NA,3,0,39,3,2981.8
Lino Prohaska,133.105.23.179,3,1,29,3,157.21
Tyesha Funk,NA,2,0,54,6,84.548
Ceola Gislason,248.148.244.33,4,1,40,4,1741.8
Shanon Gleason,NA,2,0,51,4,76.93
Demetrius Murazik,63.230.50.32,1,1,71,7,373.68
Annamarie Kuhn,NA,2,0,61,5,427.58
Terrell Jacobson,12.206.254.151,3,1,27,5,952.15
Evan Boehm,NA,3,0,61,8,1147.8
Tanisha Wilderman,143.4.189.160,3,1,43,4,324.29
Emilio Murazik,30.77.28.221,1,1,37,4,65.291
Candy Schimmel,75.58.136.35,1,1,34,6,539.43
Russell Conn,NA,4,0,40,6,2704.6
Melanie Pacocha,NA,3,0,30,4,1233
Matha Schiller,82.194.7.1,4,1,25,8,1739.8
Avril Wolff,NA,2,0,30,6,274.39
Wilton Smith,NA,2,0,83,7,142.28
Alan Bernhard,186.128.158.127,3,1,55,4,488.08
Lawrence Harvey,NA,4,0,29,6,1748
Lorene Kunze,225.56.134.162,3,1,62,3,965.71
Angeles Kerluke,231.85.33.204,3,1,41,5,452.01
Giovanni Padberg,239.203.212.187,4,1,31,6,847.46
Dante Franecki,44.249.117.163,3,1,26,2,53.922
Emmie Beier,204.241.186.50,4,1,54,5,706.82
Ismael Howell,NA,4,0,53,6,2612
Toya Bruen,NA,4,0,49,2,2156.7
Gail Conn,NA,2,0,64,6,236.55
Clora Mayert,219.182.63.120,4,1,38,6,1626
Lester VonRueden,NA,4,0,54,6,130.49
Kim Feil,NA,4,0,41,4,112.63
Nieves Schowalter,40.145.37.9,1,1,49,3,475.09
Hanh Streich,253.92.83.97,4,1,44,4,956.86
Yee McCullough,NA,2,0,50,4,167.86
Frankie Lehner,NA,4,0,56,3,2861.2
Quinton Bruen,7.137.203.143,1,1,56,2,722.76
Beatriz Gleichner,158.21.57.170,1,1,35,5,185.38
Latashia Zieme,NA,2,0,70,6,219.95
Tula Gerlach,157.152.43.85,3,1,64,6,429.61
Buford Schowalter,NA,3,0,45,3,244.34
Ramonita Stracke,NA,4,0,55,1,1943.5
Deon Greenfelder,213.250.49.48,3,1,24,5,965.85
Wilburn O'Conner,148.76.108.170,1,1,34,6,542.93
Antione Marvin,NA,4,0,24,4,2815.9
Jacob Christiansen,NA,2,0,34,2,429.65
Alise Halvorson,34.105.239.73,3,1,24,6,74.33
Eddy Gottlieb,NA,2,0,49,8,119.9
Sherril Schmidt,NA,4,0,23,1,518.4
Rossie Ritchie,NA,2,0,70,6,326.34
Nathan Bartell,NA,4,0,26,3,228.37
Robbie Jacobson,80.76.159.128,1,1,57,5,482.27
Sheryl Block,159.50.102.75,1,1,42,6,357.36
Garland Schaden,243.180.151.53,4,1,39,3,1479.2
Jamel Grimes,NA,2,0,39,3,440.59
Eusebia Robel,24.87.223.133,1,1,54,6,419.57
Edwardo Kirlin,NA,2,0,63,7,386.2
Marshall Bauch,NA,2,0,70,5,435.13
Shonta Klein,188.183.86.226,3,1,70,2,650.13
Argentina Pacocha,NA,4,0,49,6,2114.3
Karri Streich,NA,2,0,43,8,177.13
Shirleen Bauch,NA,2,0,45,3,248.55
Stanton Reichel,203.50.73.208,4,1,32,6,1521.7
Emely Hudson,186.41.30.152,4,1,33,4,658.3
Matilda McDermott,60.190.179.195,1,1,41,5,364.68
Yulanda Anderson,NA,4,0,62,6,1170.9
